Data,ID,TemperaturaBMP(ºC),Pressão(hPa),Altitude(m),Umidade(g/m3),TemperaturaAHT(ºC),HIF(ºC),latitude,longitude,elevation,status
2024-12-03T08:40:22-03:00,3155,28.10,952.40,519.40,77.68,27.60,30.83,,,,
2024-12-03T08:40:43-03:00,3156,28.10,952.41,519.31,77.88,27.61,30.86,,,,
2024-12-03T08:41:03-03:00,3157,28.10,952.41,519.31,78.12,27.62,30.92,,,,
2024-12-03T08:41:24-03:00,3158,28.10,952.41,519.31,78.05,27.60,30.87,,,,
2024-12-03T08:41:44-03:00,3159,28.10,952.47,518.79,78.00,27.61,30.90,,,,
2024-12-03T08:42:05-03:00,3160,28.10,952.48,518.70,77.94,27.61,30.89,,,,
2024-12-03T08:42:26-03:00,3161,28.10,952.44,519.05,78.13,27.57,30.82,,,,
2024-12-03T08:42:46-03:00,3162,28.10,952.41,519.31,78.10,27.59,30.85,,,,
2024-12-03T08:43:06-03:00,3163,28.10,952.48,518.70,77.99,27.57,30.79,,,,
2024-12-03T08:43:27-03:00,3164,28.10,952.47,518.79,78.10,27.59,30.86,,,,
2024-12-03T08:43:47-03:00,3165,28.10,952.45,518.96,78.06,27.59,30.84,,,,
2024-12-03T08:44:08-03:00,3166,28.10,952.42,519.23,78.12,27.59,30.86,,,,
2024-12-03T08:44:28-03:00,3167,28.10,952.43,519.14,78.24,27.60,30.89,,,,
2024-12-03T08:44:49-03:00,3168,28.10,952.43,519.14,78.41,27.56,30.83,,,,
2024-12-03T08:45:10-03:00,3169,28.10,952.51,518.44,78.30,27.55,30.79,,,,
2024-12-03T08:45:30-03:00,3170,28.10,952.48,518.70,78.23,27.57,30.83,,,,
2024-12-03T08:45:51-03:00,3171,28.10,952.52,518.35,78.30,27.59,30.88,,,,
2024-12-03T08:46:11-03:00,3172,28.10,952.48,518.70,78.32,27.59,30.88,,,,
2024-12-03T08:46:31-03:00,3173,28.10,952.54,518.18,78.35,27.59,30.88,,,,
2024-12-03T08:46:52-03:00,3174,28.10,952.49,518.61,78.32,27.61,30.92,,,,
2024-12-03T08:47:12-03:00,3175,28.10,952.55,518.09,78.33,27.59,30.89,,,,
2024-12-03T08:47:33-03:00,3176,28.10,952.55,518.09,78.47,27.61,30.94,,,,
2024-12-03T08:47:53-03:00,3177,28.10,952.53,518.26,78.43,27.60,30.93,,,,
2024-12-03T08:48:14-03:00,3178,28.10,952.52,518.35,78.51,27.56,30.85,,,,
2024-12-03T08:48:34-03:00,3179,28.10,952.50,518.53,78.52,27.56,30.83,,,,
2024-12-03T08:48:55-03:00,3180,28.10,952.59,517.74,78.52,27.59,30.90,,,,
2024-12-03T08:49:15-03:00,3181,28.10,952.56,518.00,78.48,27.57,30.86,,,,
2024-12-03T08:49:36-03:00,3182,28.10,952.56,518.00,78.41,27.55,30.79,,,,
2024-12-03T08:49:56-03:00,3183,28.10,952.61,517.56,78.35,27.58,30.86,,,,
2024-12-03T08:50:17-03:00,3184,28.10,952.61,517.56,77.92,27.59,30.82,,,,
2024-12-03T08:50:37-03:00,3185,28.10,952.60,517.65,78.40,27.57,30.84,,,,
2024-12-03T08:50:58-03:00,3186,28.10,952.61,517.56,78.64,27.55,30.84,,,,
2024-12-03T08:51:18-03:00,3187,28.10,952.61,517.56,78.57,27.58,30.89,,,,
2024-12-03T08:51:39-03:00,3188,28.10,952.63,517.39,78.32,27.59,30.88,,,,
2024-12-03T08:51:59-03:00,3189,28.10,952.62,517.48,78.36,27.59,30.89,,,,
2024-12-03T08:52:20-03:00,3190,28.10,952.60,517.65,78.28,27.60,30.91,,,,
2024-12-03T08:52:41-03:00,3191,28.10,952.56,518.00,78.45,27.60,30.92,,,,
2024-12-03T08:53:01-03:00,3192,28.10,952.63,517.39,78.41,27.60,30.93,,,,
2024-12-03T08:53:21-03:00,3193,28.10,952.57,517.91,78.46,27.61,30.95,,,,
2024-12-03T08:53:42-03:00,3194,28.10,952.57,517.91,78.39,27.60,30.92,,,,
2024-12-03T08:54:02-03:00,3195,28.10,952.56,518.00,78.37,27.63,30.99,,,,
2024-12-03T08:54:23-03:00,3196,28.10,952.64,517.30,78.37,27.62,30.95,,,,
2024-12-03T08:54:43-03:00,3197,28.10,952.67,517.04,78.25,27.64,30.98,,,,
2024-12-03T08:55:04-03:00,3198,28.10,952.64,517.30,78.45,27.63,30.99,,,,
2024-12-03T08:55:24-03:00,3199,28.10,952.64,517.30,78.56,27.62,30.98,,,,
2024-12-03T08:55:45-03:00,3200,28.10,952.66,517.13,78.45,27.64,31.01,,,,
2024-12-03T08:56:05-03:00,3201,28.10,952.57,517.91,78.46,27.62,30.96,,,,
2024-12-03T08:56:26-03:00,3202,28.10,952.61,517.56,78.53,27.61,30.96,,,,
2024-12-03T08:56:46-03:00,3203,28.10,952.64,517.30,78.42,27.62,30.97,,,,
2024-12-03T08:57:07-03:00,3204,28.10,952.61,517.56,78.29,27.62,30.95,,,,
2024-12-03T08:57:27-03:00,3205,28.10,952.59,517.74,78.25,27.66,31.03,,,,
2024-12-03T08:57:48-03:00,3206,28.10,952.59,517.74,78.00,27.65,30.98,,,,
2024-12-03T08:58:08-03:00,3207,28.10,952.64,517.30,78.09,27.66,31.01,,,,
2024-12-03T08:58:29-03:00,3208,28.10,952.60,517.65,78.32,27.66,31.05,,,,
2024-12-03T08:58:49-03:00,3209,28.10,952.63,517.39,77.97,27.65,30.97,,,,
2024-12-03T08:59:10-03:00,3210,28.10,952.63,517.39,77.88,27.64,30.95,,,,
2024-12-03T08:59:30-03:00,3211,28.10,952.52,518.35,78.22,27.63,30.97,,,,
2024-12-03T08:59:51-03:00,3212,28.10,952.57,517.91,77.80,27.63,30.90,,,,
2024-12-03T09:00:11-03:00,3213,28.10,952.53,518.26,77.68,27.66,30.96,,,,
2024-12-03T09:00:32-03:00,3214,28.10,952.57,517.91,78.04,27.66,31.02,,,,
2024-12-03T09:00:52-03:00,3215,28.10,952.60,517.65,78.21,27.65,31.01,,,,
2024-12-03T09:01:13-03:00,3216,28.10,952.62,517.48,77.91,27.64,30.94,,,,
2024-12-03T09:01:33-03:00,3217,28.10,952.61,517.56,77.70,27.65,30.94,,,,
2024-12-03T09:01:54-03:00,3218,28.10,952.54,518.18,77.83,27.64,30.95,,,,
2024-12-03T09:02:14-03:00,3219,28.10,952.58,517.83,77.87,27.63,30.91,,,,
2024-12-03T09:02:35-03:00,3220,28.20,952.62,517.48,77.97,27.65,30.99,,,,
2024-12-03T09:02:55-03:00,3221,28.20,952.59,517.74,77.79,27.65,30.95,,,,
2024-12-03T09:03:16-03:00,3222,28.20,952.63,517.39,77.73,27.65,30.94,,,,
2024-12-03T09:03:36-03:00,3223,28.20,952.60,517.65,77.98,27.66,31.01,,,,
2024-12-03T09:03:57-03:00,3224,28.20,952.65,517.21,77.48,27.68,30.99,,,,
2024-12-03T09:04:17-03:00,3225,28.20,952.61,517.56,77.91,27.72,31.12,,,,
2024-12-03T09:04:38-03:00,3226,28.20,952.59,517.74,77.95,27.68,31.05,,,,
2024-12-03T09:04:58-03:00,3227,28.20,952.63,517.39,77.97,27.70,31.08,,,,
2024-12-03T09:05:19-03:00,3228,28.20,952.61,517.56,77.51,27.70,31.03,,,,
2024-12-03T09:05:39-03:00,3229,28.20,952.56,518.00,77.71,27.70,31.05,,,,
2024-12-03T09:06:00-03:00,3230,28.20,952.56,518.00,77.78,27.71,31.08,,,,
2024-12-03T09:06:20-03:00,3231,28.20,952.58,517.83,77.58,27.70,31.05,,,,
2024-12-03T09:06:41-03:00,3232,28.20,952.58,517.83,77.56,27.72,31.09,,,,
2024-12-03T09:07:01-03:00,3233,28.20,952.57,517.91,77.79,27.71,31.09,,,,
2024-12-03T09:07:22-03:00,3234,28.20,952.59,517.74,77.85,27.73,31.13,,,,
2024-12-03T09:07:42-03:00,3235,28.20,952.58,517.83,77.77,27.74,31.16,,,,
2024-12-03T09:08:03-03:00,3236,28.20,952.52,518.35,77.51,27.72,31.08,,,,
2024-12-03T09:08:23-03:00,3237,28.20,952.53,518.26,77.61,27.74,31.14,,,,
2024-12-03T09:08:44-03:00,3238,28.20,952.58,517.83,77.79,27.73,31.13,,,,
2024-12-03T09:09:04-03:00,3239,28.20,952.53,518.26,77.53,27.73,31.10,,,,
2024-12-03T09:09:25-03:00,3240,28.30,952.59,517.74,77.41,27.73,31.09,,,,
2024-12-03T09:09:45-03:00,3241,28.30,952.57,517.91,77.42,27.75,31.13,,,,
2024-12-03T09:10:06-03:00,3242,28.20,952.58,517.83,77.52,27.75,31.15,,,,
2024-12-03T09:10:26-03:00,3243,28.20,952.54,518.18,77.41,27.72,31.06,,,,
2024-12-03T09:10:47-03:00,3244,28.20,952.61,517.56,77.25,27.74,31.08,,,,
2024-12-03T09:11:07-03:00,3245,28.30,952.63,517.39,77.39,27.76,31.14,,,,
2024-12-03T09:11:28-03:00,3246,28.30,952.58,517.83,77.58,27.76,31.17,,,,
2024-12-03T09:11:48-03:00,3247,28.30,952.62,517.48,77.63,27.77,31.21,,,,
2024-12-03T09:12:09-03:00,3248,28.30,952.56,518.00,77.25,27.75,31.11,,,,
2024-12-03T09:12:29-03:00,3249,28.30,952.58,517.83,77.22,27.75,31.12,,,,
2024-12-03T09:12:50-03:00,3250,28.30,952.57,517.91,77.36,27.78,31.19,,,,
2024-12-03T09:13:10-03:00,3251,28.30,952.57,517.91,77.56,27.77,31.19,,,,
2024-12-03T09:13:31-03:00,3252,28.30,952.55,518.09,77.45,27.75,31.14,,,,
2024-12-03T09:13:51-03:00,3253,28.30,952.48,518.70,77.72,27.75,31.17,,,,
2024-12-03T09:14:12-03:00,3254,28.30,952.57,517.91,77.72,27.76,31.20,,,,
2024-12-03T09:14:32-03:00,3255,28.30,952.47,518.79,77.74,27.75,31.18,,,,
2024-12-03T09:14:53-03:00,3256,28.30,952.52,518.35,77.33,27.76,31.14,,,,
2024-12-03T09:15:13-03:00,3257,28.30,952.52,518.35,77.47,27.75,31.15,,,,
2024-12-03T09:15:34-03:00,3258,28.30,952.47,518.79,77.48,27.74,31.12,,,,
2024-12-03T09:15:54-03:00,3259,28.30,952.50,518.53,77.32,27.75,31.12,,,,
2024-12-03T09:16:15-03:00,3260,28.30,952.46,518.88,77.35,27.76,31.14,,,,
2024-12-03T09:16:35-03:00,3261,28.30,952.45,518.96,77.61,27.76,31.17,,,,
2024-12-03T09:16:56-03:00,3262,28.30,952.45,518.96,77.55,27.74,31.12,,,,
2024-12-03T09:17:16-03:00,3263,28.30,952.46,518.88,77.57,27.75,31.16,,,,
2024-12-03T09:17:37-03:00,3264,28.20,952.50,518.53,77.25,27.74,31.07,,,,
2024-12-03T09:17:57-03:00,3265,28.20,952.45,518.96,77.18,27.73,31.05,,,,
2024-12-03T09:18:18-03:00,3266,28.20,952.40,519.40,77.38,27.73,31.09,,,,
2024-12-03T09:18:38-03:00,3267,28.20,952.45,518.96,77.45,27.72,31.06,,,,
2024-12-03T09:18:59-03:00,3268,28.20,952.52,518.35,77.36,27.72,31.06,,,,
2024-12-03T09:19:19-03:00,3269,28.20,952.40,519.40,77.26,27.70,30.99,,,,
2024-12-03T09:19:40-03:00,3270,28.20,952.42,519.23,77.65,27.72,31.08,,,,
2024-12-03T09:20:00-03:00,3271,28.20,952.45,518.96,77.59,27.70,31.05,,,,
2024-12-03T09:20:21-03:00,3272,28.20,952.45,518.96,77.74,27.72,31.11,,,,
2024-12-03T09:20:41-03:00,3273,28.20,952.49,518.61,77.40,27.70,31.02,,,,
2024-12-03T09:21:02-03:00,3274,28.20,952.44,519.05,77.53,27.71,31.05,,,,
2024-12-03T09:21:22-03:00,3275,28.20,952.46,518.88,77.88,27.70,31.08,,,,
2024-12-03T09:21:43-03:00,3276,28.20,952.42,519.23,77.60,27.70,31.04,,,,
2024-12-03T09:22:03-03:00,3277,28.20,952.48,518.70,77.71,27.68,31.00,,,,
2024-12-03T09:22:24-03:00,3278,28.20,952.51,518.44,77.98,27.68,31.06,,,,
2024-12-03T09:22:44-03:00,3279,28.20,952.49,518.61,77.49,27.68,30.98,,,,
2024-12-03T09:23:05-03:00,3280,28.20,952.49,518.61,77.45,27.68,30.98,,,,
2024-12-03T09:23:25-03:00,3281,28.20,952.48,518.70,77.68,27.68,31.01,,,,
2024-12-03T09:23:46-03:00,3282,28.20,952.47,518.79,77.52,27.68,30.99,,,,
2024-12-03T09:24:06-03:00,3283,28.20,952.42,519.23,77.54,27.67,30.96,,,,
2024-12-03T09:24:27-03:00,3284,28.10,952.46,518.88,77.61,27.66,30.96,,,,
2024-12-03T09:24:47-03:00,3285,28.10,952.44,519.05,77.56,27.64,30.89,,,,
2024-12-03T09:25:08-03:00,3286,28.10,952.43,519.14,77.70,27.63,30.90,,,,
2024-12-03T09:25:28-03:00,3287,28.10,952.41,519.31,77.71,27.61,30.85,,,,
2024-12-03T09:25:49-03:00,3288,28.10,952.38,519.58,77.89,27.61,30.88,,,,
2024-12-03T09:26:09-03:00,3289,28.10,952.41,519.31,77.96,27.61,30.89,,,,
2024-12-03T09:26:30-03:00,3290,28.10,952.35,519.84,77.94,27.63,30.93,,,,
2024-12-03T09:26:50-03:00,3291,28.10,952.32,520.10,77.70,27.61,30.85,,,,
2024-12-03T09:27:11-03:00,3292,28.10,952.32,520.10,77.79,27.62,30.88,,,,
2024-12-03T09:27:31-03:00,3293,28.10,952.34,519.93,77.79,27.61,30.86,,,,
2024-12-03T09:27:52-03:00,3294,28.10,952.37,519.66,77.62,27.63,30.88,,,,
2024-12-03T09:28:12-03:00,3295,28.10,952.33,520.01,77.77,27.61,30.87,,,,
2024-12-03T09:28:33-03:00,3296,28.10,952.27,520.54,77.73,27.61,30.85,,,,
2024-12-03T09:28:53-03:00,3297,28.10,952.29,520.36,77.73,27.62,30.87,,,,
2024-12-03T09:29:14-03:00,3298,28.10,952.26,520.63,77.92,27.62,30.90,,,,
2024-12-03T09:29:34-03:00,3299,28.10,952.24,520.80,77.90,27.61,30.87,,,,
2024-12-03T09:29:55-03:00,3300,28.10,952.24,520.80,77.61,27.60,30.82,,,,
2024-12-03T09:30:15-03:00,3301,28.10,952.26,520.63,77.56,27.61,30.84,,,,
2024-12-03T09:30:36-03:00,3302,28.10,952.23,520.89,78.02,27.61,30.90,,,,
2024-12-03T09:30:56-03:00,3303,28.10,952.26,520.63,77.71,27.61,30.85,,,,
2024-12-03T09:31:17-03:00,3304,28.10,952.26,520.63,78.01,27.62,30.91,,,,
2024-12-03T09:31:37-03:00,3305,28.10,952.22,520.98,77.72,27.60,30.83,,,,
2024-12-03T09:31:58-03:00,3306,28.10,952.32,520.10,77.68,27.63,30.89,,,,
2024-12-03T09:32:18-03:00,3307,28.10,952.28,520.45,77.65,27.61,30.85,,,,
2024-12-03T09:32:39-03:00,3308,28.10,952.26,520.63,78.03,27.62,30.92,,,,
2024-12-03T09:32:59-03:00,3309,28.10,952.19,521.24,77.62,27.62,30.86,,,,
2024-12-03T09:33:20-03:00,3310,28.10,952.26,520.63,77.79,27.61,30.85,,,,
2024-12-03T09:33:40-03:00,3311,28.10,952.31,520.19,77.68,27.61,30.86,,,,
2024-12-03T09:34:01-03:00,3312,28.10,952.33,520.01,77.54,27.61,30.82,,,,
2024-12-03T09:34:21-03:00,3313,28.10,952.32,520.10,77.61,27.65,30.92,,,,
2024-12-03T09:34:42-03:00,3314,28.10,952.25,520.71,77.81,27.61,30.86,,,,
2024-12-03T09:35:02-03:00,3315,28.10,952.22,520.98,77.79,27.61,30.87,,,,
2024-12-03T09:35:23-03:00,3316,28.10,952.25,520.71,77.71,27.60,30.82,,,,
2024-12-03T09:35:43-03:00,3317,28.10,952.23,520.89,77.99,27.60,30.87,,,,
2024-12-03T09:36:04-03:00,3318,28.10,952.24,520.80,78.28,27.60,30.90,,,,
2024-12-03T09:36:25-03:00,3319,28.10,952.26,520.63,77.97,27.61,30.88,,,,
2024-12-03T09:36:45-03:00,3320,28.10,952.25,520.71,78.07,27.61,30.89,,,,
2024-12-03T09:37:06-03:00,3321,28.10,952.27,520.54,78.02,27.60,30.86,,,,
2024-12-03T09:37:26-03:00,3322,28.10,952.27,520.54,77.95,27.60,30.86,,,,
2024-12-03T09:37:47-03:00,3323,28.10,952.29,520.36,77.97,27.63,30.92,,,,
2024-12-03T09:38:07-03:00,3324,28.10,952.23,520.89,78.15,27.62,30.93,,,,
2024-12-03T09:38:28-03:00,3325,28.10,952.20,521.15,78.51,27.64,31.03,,,,
2024-12-03T09:38:48-03:00,3326,28.10,952.22,520.98,77.96,27.63,30.92,,,,
2024-12-03T09:39:09-03:00,3327,28.10,952.21,521.06,78.02,27.65,30.98,,,,
2024-12-03T09:39:29-03:00,3328,28.10,952.22,520.98,78.23,27.65,31.00,,,,
2024-12-03T09:39:50-03:00,3329,28.10,952.17,521.41,78.09,27.63,30.94,,,,
2024-12-03T09:40:10-03:00,3330,28.10,952.20,521.15,78.24,27.68,31.07,,,,
2024-12-03T09:40:31-03:00,3331,28.10,952.26,520.63,78.40,27.65,31.04,,,,
2024-12-03T09:40:51-03:00,3332,28.10,952.27,520.54,78.07,27.64,30.97,,,,
2024-12-03T09:41:12-03:00,3333,28.10,952.21,521.06,77.93,27.61,30.89,,,,
2024-12-03T09:41:32-03:00,3334,28.10,952.19,521.24,78.19,27.63,30.95,,,,
2024-12-03T09:41:53-03:00,3335,28.10,952.29,520.36,78.05,27.64,30.95,,,,
2024-12-03T09:42:13-03:00,3336,28.10,952.18,521.33,78.25,27.64,30.99,,,,
2024-12-03T09:42:34-03:00,3337,28.10,952.19,521.24,78.13,27.63,30.95,,,,
2024-12-03T09:42:54-03:00,3338,28.10,952.21,521.06,78.01,27.61,30.90,,,,
2024-12-03T09:43:15-03:00,3339,28.10,952.25,520.71,78.68,27.64,31.05,,,,
2024-12-03T09:43:35-03:00,3340,28.10,952.22,520.98,78.22,27.62,30.94,,,,
2024-12-03T09:43:55-03:00,3341,28.10,952.21,521.06,78.11,27.62,30.92,,,,
2024-12-03T09:44:16-03:00,3342,28.10,952.22,520.98,78.15,27.61,30.91,,,,
2024-12-03T09:44:36-03:00,3343,28.10,952.28,520.45,78.15,27.63,30.95,,,,
2024-12-03T09:44:57-03:00,3344,28.10,952.30,520.28,78.50,27.64,31.02,,,,
2024-12-03T09:45:18-03:00,3345,28.10,952.28,520.45,78.16,27.63,30.96,,,,
2024-12-03T09:45:38-03:00,3346,28.10,952.30,520.28,78.49,27.64,31.03,,,,
2024-12-03T09:45:59-03:00,3347,28.10,952.26,520.63,78.44,27.65,31.03,,,,
2024-12-03T09:46:19-03:00,3348,28.10,952.31,520.19,78.55,27.67,31.09,,,,
2024-12-03T09:46:40-03:00,3349,28.10,952.33,520.01,78.34,27.63,30.98,,,,
2024-12-03T09:47:00-03:00,3350,28.10,952.29,520.36,78.32,27.64,30.99,,,,
2024-12-03T09:47:21-03:00,3351,28.10,952.29,520.36,78.15,27.63,30.95,,,,
2024-12-03T09:47:41-03:00,3352,28.10,952.28,520.45,78.26,27.63,30.97,,,,
2024-12-03T09:48:01-03:00,3353,28.10,952.25,520.71,78.37,27.64,31.00,,,,
2024-12-03T09:48:22-03:00,3354,28.10,952.26,520.63,78.49,27.62,30.98,,,,
2024-12-03T09:48:42-03:00,3355,28.10,952.33,520.01,78.44,27.63,30.99,,,,
2024-12-03T09:49:03-03:00,3356,28.10,952.31,520.19,78.57,27.63,31.01,,,,
2024-12-03T09:49:23-03:00,3357,28.10,952.32,520.10,78.59,27.64,31.04,,,,
2024-12-03T09:49:44-03:00,3358,28.10,952.19,521.24,78.23,27.65,31.01,,,,
2024-12-03T09:50:04-03:00,3359,28.10,952.21,521.06,78.00,27.64,30.96,,,,
2024-12-03T09:50:25-03:00,3360,28.10,952.31,520.19,78.47,27.66,31.06,,,,
2024-12-03T09:50:46-03:00,3361,28.10,952.24,520.80,78.33,27.61,30.94,,,,
2024-12-03T09:51:06-03:00,3362,28.10,952.29,520.36,78.16,27.63,30.96,,,,
2024-12-03T09:51:26-03:00,3363,28.10,952.25,520.71,78.37,27.63,30.99,,,,
2024-12-03T09:51:47-03:00,3364,28.10,952.23,520.89,78.29,27.63,30.98,,,,
2024-12-03T09:52:07-03:00,3365,28.10,952.22,520.98,78.72,27.64,31.05,,,,
2024-12-03T09:52:28-03:00,3366,28.10,952.27,520.54,78.76,27.65,31.07,,,,
2024-12-03T09:52:48-03:00,3367,28.10,952.25,520.71,78.73,27.62,31.00,,,,
2024-12-03T09:53:09-03:00,3368,28.10,952.28,520.45,78.31,27.64,30.99,,,,
2024-12-03T09:53:29-03:00,3369,28.10,952.25,520.71,78.54,27.65,31.06,,,,
2024-12-03T09:53:50-03:00,3370,28.10,952.27,520.54,78.51,27.65,31.03,,,,
2024-12-03T09:54:10-03:00,3371,28.10,952.26,520.63,78.26,27.62,30.95,,,,
2024-12-03T09:54:31-03:00,3372,28.10,952.25,520.71,78.01,27.66,31.00,,,,
2024-12-03T09:54:51-03:00,3373,28.10,952.18,521.33,78.07,27.63,30.95,,,,
2024-12-03T09:55:12-03:00,3374,28.10,952.17,521.41,78.26,27.64,30.99,,,,
2024-12-03T09:55:32-03:00,3375,28.10,952.19,521.24,78.06,27.62,30.93,,,,
2024-12-03T09:55:53-03:00,3376,28.10,952.25,520.71,78.24,27.64,30.99,,,,
2024-12-03T09:56:13-03:00,3377,28.10,952.22,520.98,78.43,27.65,31.03,,,,
2024-12-03T09:56:34-03:00,3378,28.10,952.20,521.15,78.57,27.64,31.03,,,,
2024-12-03T09:56:54-03:00,3379,28.10,952.21,521.06,78.12,27.64,30.97,,,,
2024-12-03T09:57:15-03:00,3380,28.10,952.20,521.15,78.40,27.62,30.97,,,,
2024-12-03T09:57:35-03:00,3381,28.10,952.17,521.41,78.36,27.65,31.02,,,,
2024-12-03T09:57:56-03:00,3382,28.10,952.17,521.41,78.00,27.63,30.94,,,,
2024-12-03T09:58:16-03:00,3383,28.10,952.17,521.41,78.15,27.63,30.95,,,,
2024-12-03T09:58:37-03:00,3384,28.10,952.16,521.50,78.30,27.63,30.97,,,,
2024-12-03T09:58:57-03:00,3385,28.10,952.16,521.50,78.18,27.62,30.93,,,,
2024-12-03T09:59:18-03:00,3386,28.10,952.19,521.24,78.31,27.61,30.93,,,,
2024-12-03T09:59:38-03:00,3387,28.10,952.15,521.59,78.16,27.62,30.94,,,,
2024-12-03T09:59:59-03:00,3388,28.10,952.17,521.41,78.28,27.62,30.95,,,,
2024-12-03T10:00:19-03:00,3389,28.10,952.14,521.68,78.22,27.64,30.98,,,,
2024-12-03T10:00:40-03:00,3390,28.10,952.12,521.85,78.33,27.62,30.95,,,,
2024-12-03T10:01:00-03:00,3391,28.10,952.14,521.68,78.22,27.61,30.91,,,,
2024-12-03T10:01:21-03:00,3392,28.10,952.15,521.59,78.54,27.64,31.03,,,,
2024-12-03T10:01:41-03:00,3393,28.10,952.11,521.94,78.29,27.63,30.98,,,,
2024-12-03T10:02:02-03:00,3394,28.10,952.03,522.64,78.71,27.64,31.06,,,,
2024-12-03T10:02:22-03:00,3395,28.10,952.07,522.29,78.37,27.63,30.98,,,,
2024-12-03T10:02:43-03:00,3396,28.10,952.11,521.94,78.12,27.62,30.93,,,,
2024-12-03T10:03:03-03:00,3397,28.10,951.97,523.17,78.47,27.63,30.99,,,,
2024-12-03T10:03:24-03:00,3398,28.10,952.04,522.55,78.47,27.63,30.99,,,,
2024-12-03T10:03:44-03:00,3399,28.10,952.01,522.82,78.49,27.63,30.99,,,,
2024-12-03T10:04:05-03:00,3400,28.10,952.03,522.64,78.09,27.61,30.91,,,,
2024-12-03T10:04:25-03:00,3401,28.10,951.97,523.17,78.36,27.64,31.00,,,,
2024-12-03T10:04:46-03:00,3402,28.10,952.05,522.47,78.38,27.64,31.00,,,,
2024-12-03T10:05:06-03:00,3403,28.10,951.96,523.25,78.61,27.63,31.01,,,,
2024-12-03T10:05:27-03:00,3404,28.10,952.05,522.47,78.27,27.64,30.98,,,,
2024-12-03T10:05:47-03:00,3405,28.10,952.03,522.64,78.06,27.62,30.92,,,,
2024-12-03T10:06:08-03:00,3406,28.10,951.98,523.08,78.57,27.65,31.05,,,,
2024-12-03T10:06:28-03:00,3407,28.10,951.96,523.25,78.22,27.63,30.96,,,,
2024-12-03T10:06:49-03:00,3408,28.10,951.98,523.08,78.25,27.62,30.94,,,,
2024-12-03T10:07:09-03:00,3409,28.10,952.02,522.73,77.94,27.63,30.93,,,,
2024-12-03T10:07:30-03:00,3410,28.10,951.95,523.34,78.04,27.64,30.95,,,,
2024-12-03T10:07:50-03:00,3411,28.10,952.01,522.82,78.26,27.62,30.95,,,,
2024-12-03T10:08:11-03:00,3412,28.10,952.01,522.82,78.02,27.63,30.94,,,,
2024-12-03T10:08:31-03:00,3413,28.10,951.96,523.25,78.16,27.63,30.96,,,,
2024-12-03T10:08:52-03:00,3414,28.10,951.93,523.52,78.16,27.65,31.01,,,,
2024-12-03T10:09:12-03:00,3415,28.10,952.03,522.64,77.98,27.66,31.01,,,,
2024-12-03T10:09:33-03:00,3416,28.10,952.06,522.38,78.09,27.65,30.99,,,,
2024-12-03T10:09:53-03:00,3417,28.10,952.02,522.73,78.30,27.67,31.06,,,,
2024-12-03T10:10:14-03:00,3418,28.10,952.01,522.82,78.13,27.65,31.00,,,,
2024-12-03T10:10:34-03:00,3419,28.10,952.04,522.55,77.95,27.66,30.99,,,,
2024-12-03T10:10:55-03:00,3420,28.10,952.02,522.73,78.09,27.68,31.07,,,,
2024-12-03T10:11:15-03:00,3421,28.10,952.03,522.64,77.95,27.68,31.05,,,,
2024-12-03T10:11:36-03:00,3422,28.20,952.02,522.73,78.20,27.68,31.07,,,,
2024-12-03T10:11:56-03:00,3423,28.20,951.98,523.08,78.36,27.67,31.06,,,,
2024-12-03T10:12:17-03:00,3424,28.20,951.96,523.25,78.14,27.68,31.06,,,,
2024-12-03T10:12:37-03:00,3425,28.20,951.96,523.25,78.45,27.69,31.12,,,,
2024-12-03T10:12:58-03:00,3426,28.20,951.96,523.25,78.22,27.71,31.14,,,,
2024-12-03T10:13:19-03:00,3427,28.20,951.90,523.78,78.19,27.71,31.14,,,,
2024-12-03T10:13:39-03:00,3428,28.20,951.98,523.08,78.57,27.74,31.26,,,,
2024-12-03T10:14:00-03:00,3429,28.20,951.90,523.78,78.00,27.71,31.12,,,,
2024-12-03T10:14:20-03:00,3430,28.20,951.92,523.60,77.92,27.73,31.16,,,,
2024-12-03T10:14:41-03:00,3431,28.20,951.91,523.69,77.92,27.73,31.15,,,,
2024-12-03T10:15:01-03:00,3432,28.20,951.88,523.95,78.39,27.72,31.20,,,,
2024-12-03T10:15:22-03:00,3433,28.20,951.84,524.30,77.98,27.72,31.15,,,,
2024-12-03T10:15:42-03:00,3434,28.20,951.94,523.43,78.41,27.73,31.23,,,,
2024-12-03T10:16:03-03:00,3435,28.20,951.93,523.52,78.70,27.73,31.25,,,,
2024-12-03T10:16:23-03:00,3436,28.20,951.86,524.13,78.14,27.73,31.18,,,,
2024-12-03T10:16:44-03:00,3437,28.20,951.83,524.39,78.16,27.74,31.20,,,,
2024-12-03T10:17:04-03:00,3438,28.20,951.83,524.39,78.30,27.73,31.21,,,,
2024-12-03T10:17:25-03:00,3439,28.20,951.83,524.39,78.36,27.74,31.24,,,,
2024-12-03T10:17:45-03:00,3440,28.20,951.89,523.87,78.02,27.74,31.19,,,,
2024-12-03T10:18:06-03:00,3441,28.20,951.88,523.95,78.08,27.74,31.19,,,,
2024-12-03T10:18:26-03:00,3442,28.20,951.85,524.22,78.36,27.74,31.23,,,,
2024-12-03T10:18:47-03:00,3443,28.20,951.82,524.48,78.18,27.75,31.23,,,,
